,ID,acreage,so_PN,so_WC,price,frontage,area,city
213,269114,510.0,2.0,2.1125660818434917,5.2,0,Quận 11,TP Hồ Chí Minh
214,269112,75.0,3.0,2.0,0.00051,0,Hóc Môn,TP Hồ Chí Minh
215,269108,48.0,3.2029639123096945,3.065605814471387,3650.0,0,Từ Sơn,Bắc Ninh
216,269107,48.0,3.0,2.8890122627211765,4.35,0,Tân Phú,TP Hồ Chí Minh
217,269103,53.0,4.0,3.0,3.15,0,Hồng Bàng,Hải Phòng
218,269100,94.0,1.892328808694713,1.0,1.7,0,Thuận An,Bình Dương
219,269098,64.86967356102396,3.356425261022019,3.2028210245075837,3200000.0,1,Thủ Đức,TP Hồ Chí Minh
220,269094,55.0,3.2666883417912405,3.1224689253537,5.4,0,Hà Đông,Hà Nội
221,269093,55.0,4.0,4.0,5.6,0,Long Biên,Hà Nội
222,269092,70.0,4.0,4.0,7.5,0,Hồng Bàng,Hải Phòng
223,269090,50.0,2.0,3.0,7.0,0,Thanh Xuân,Hà Nội
224,269089,130.0,3.9494487270118714,3.731718707902306,8.7,0,Long Biên,Hà Nội
225,269088,63.0,2.0,2.0,5.5,1,Tân Bình,TP Hồ Chí Minh
226,269087,45.0,2.0,1.0,3.05,0,Bình Tân,TP Hồ Chí Minh
227,269086,41.0,4.0,3.0,6.8,1,Hồng Bàng,Hải Phòng
228,269085,57.52393639107604,2.0,3.0,165354402.8355822,0,Tiểu Cần,Trà Vinh
229,269083,48.0,4.0,4.0,4.6,0,Quận 11,TP Hồ Chí Minh
230,269082,44.0,2.0,2.0181295400425756,4.5,0,Tân Phú,TP Hồ Chí Minh
231,269081,115.0,3.812896649972618,3.6098687513848193,7.9,1,Quận 12,TP Hồ Chí Minh
232,269080,40.0,2.0,2.0,3.8,0,Tân Phú,TP Hồ Chí Minh
233,269078,52.0,4.0,5.0,7.6,1,Gò Vấp,TP Hồ Chí Minh
234,269077,42.0,2.0,2.0319025956997594,165354402.83555987,0,Thanh Xuân,Hà Nội
235,269076,60.0,4.0,5.0,7.0,0,Quận 6,TP Hồ Chí Minh
236,269075,48.0,4.0,4.0,4.8,0,Gò Vấp,TP Hồ Chí Minh
237,269074,48.0,4.0,4.0,5.0,0,Gò Vấp,TP Hồ Chí Minh
238,269073,45.0,2.0,2.0183321935313265,4.1,1,Quận 6,TP Hồ Chí Minh
239,269070,65.0,3.3577230589797695,3.203702231033487,30.0,0,Cầu Giấy,Hà Nội
240,269069,65.0,3.3577230589797695,3.203702231033487,30.0,0,Cầu Giấy,Hà Nội
241,269068,150.0,3.0,1.0,11.0,0,Biên Hòa,Đồng Nai
242,269066,55.0,2.0,2.0,4.45,0,Quận 11,TP Hồ Chí Minh
243,269065,48.0,3.0,2.0,5.6,0,Quận 11,TP Hồ Chí Minh
244,269062,74.0,4.0,2.0,3.8,0,Quận 9,TP Hồ Chí Minh
245,269058,32.0,2.0,2.0,3.98,0,Tân Bình,TP Hồ Chí Minh
246,269054,90.0,3.0,2.0,2.85,1,Liên Chiểu,Đà Nẵng
247,269051,52.0,4.0,4.0,165354402.8355744,0,Thủ Đức,TP Hồ Chí Minh
248,269049,72.0,3.4214473622619344,3.260565543017126,11.3,0,Long Biên,Hà Nội
249,269047,25.0,2.9935841877336165,2.87876901228545,3.2,0,Tân Bình,TP Hồ Chí Minh
250,269046,36.0,4.0,4.0,5.3,0,Bắc Từ Liêm,Hà Nội
251,269045,36.0,4.0,4.0,5.3,0,Bắc Từ Liêm,Hà Nội
252,269044,40.0,3.1301362646719353,3.0006189689637774,6.9,0,Hà Đông,Hà Nội
253,269043,40.0,3.0,2.9015693972529277,165354402.83555704,0,Đống Đa,Hà Nội
254,269042,35.0,3.084521451942833,2.960157611305903,2800000.0,0,Hà Đông,Hà Nội
255,269040,30.0,3.0,4.0,3.25,1,Đống Đa,Hà Nội
256,269039,45.0,4.0,4.0,0.00013,0,Long Biên,Hà Nội
257,269038,31.0,3.0,2.0,5.2,1,Thanh Xuân,Hà Nội
258,269036,40.0,5.0,5.0,5.1,1,Hai Bà Trưng,Hà Nội
259,269035,81.0,3.503378608484791,3.3336755169287273,11.8,0,Hoàng Mai,Hà Nội
260,269033,50.0,3.2211709828001993,3.0818522731460782,4.5,0,Hà Đông,Hà Nội
261,269032,80.0,3.0,3.0,4260.0,0,Hương Thủy,Thừa Thiên Huế
262,269031,90.0,3.0,3.0,5.95,1,Thanh Khê,Đà Nẵng
263,269030,90.0,3.0,3.0,5.95,1,Thanh Khê,Đà Nẵng
264,269025,100.0,2.0,2.0,0.00048,0,Thủ Dầu Một,Bình Dương
265,269023,330.0,5.770143087199962,5.356384795336405,29.0,1,Bình Tân,TP Hồ Chí Minh
266,269021,80.0,3.0,4.0,4.57,0,Huế,Thừa Thiên Huế
267,269019,100.0,2.0,2.0,0.00058,0,Bến Cát,Bình Dương
268,269014,110.0,2.037984357242597,1.0,11.0,0,Long Biên,Hà Nội
269,269013,60.0,3.3122057006709054,3.1630855777388005,9.5,1,Thanh Trì,Hà Nội
270,269009,85.0,3.0,3.0,0.00051,1,Hóc Môn,TP Hồ Chí Minh
271,269007,80.0,2.0,2.0259738364146833,6400000.0,1,Thủ Đức,TP Hồ Chí Minh
272,269006,80.0,2.0,2.0259738364146833,6400000.0,1,Thủ Đức,TP Hồ Chí Minh
273,268998,40.0,5.0,4.627535251881085,6.05,0,Đống Đa,Hà Nội
274,268997,70.0,3.403240418750442,3.244318881998749,8.5,1,Bình Tân,TP Hồ Chí Minh
275,268996,44.0,3.166550151952477,3.0331122905901085,5.1,1,Bình Tân,TP Hồ Chí Minh
276,268995,44.0,3.166550151952477,3.0331122905901085,5.1,1,Bình Tân,TP Hồ Chí Minh
277,268994,30.0,3.039101546762943,2.9193856644320633,3.0,1,Bình Tân,TP Hồ Chí Minh
278,268993,60.0,3.3122057008101256,3.163085577516951,5.5,1,Bình Tân,TP Hồ Chí Minh
279,268992,35.0,2.0,2.0,3.7,0,Gò Vấp,TP Hồ Chí Minh
280,268991,125.0,14.0,14.0,18.0,0,Bình Thạnh,TP Hồ Chí Minh
281,268990,39.0,3.0,4.0,5.2,0,Thanh Xuân,Hà Nội
282,268989,36.0,4.0,3.7566525291510353,5.6,0,Quận 4,TP Hồ Chí Minh
283,268987,92.0,8.0,8.0,18.9,0,Bình Thạnh,TP Hồ Chí Minh
284,268986,78.0,2.0,2.0255771038987134,6500000.0,0,Thủ Đức,TP Hồ Chí Minh
285,268984,62.0,2.0,3.0,2.47,1,Tân Uyên,Bình Dương
286,268983,62.0,2.0,3.0,2.47,1,Tân Uyên,Bình Dương
287,268981,64.0,4.0,4.0,10.0,1,Tân Phú,TP Hồ Chí Minh
288,268979,54.0,4.0,3.0,4.9,0,Quận 9,TP Hồ Chí Minh
289,268974,70.0,3.403223712655389,3.244345503507179,480000.0,0,Bến Cát,Bình Dương
290,268971,42.0,3.1483432081903886,3.0168656299710617,9.5,1,Quận 10,TP Hồ Chí Minh
291,268970,53.0,3.2484813978586073,3.106222265006418,14.7,1,Quận 3,TP Hồ Chí Minh
292,268966,70.0,2.0,2.0,0.00048,0,Bến Cát,Bình Dương
293,268963,38.0,3.0,3.0,5.7,1,Tân Phú,TP Hồ Chí Minh
294,268962,49.0,3.0,3.0,5.65,0,Tân Bình,TP Hồ Chí Minh
295,268957,320.0,4.0,5.0,7.85,0,Quận 7,TP Hồ Chí Minh
296,268956,60.0,5.0,4.0,11.0,1,Hai Bà Trưng,Hà Nội
297,268955,41.0,2.0,2.017521579790686,8.2,0,Đống Đa,Hà Nội
298,268954,41.0,2.0,2.017521579790686,8.2,0,Đống Đa,Hà Nội
299,268953,95.0,3.630827213392404,3.4474021435360194,22.0,1,Đống Đa,Hà Nội
300,268911,73.0,4.0,4.0,6.0,1,Long Biên,Hà Nội
301,268910,57.0,2.0,2.0349423985454984,165354402.83558145,1,Quận 11,TP Hồ Chí Minh
302,268908,55.0,3.0,4.0,9.8,0,Quận 3,TP Hồ Chí Minh
303,268907,56.0,3.0,4.0,9.8,0,Quận 3,TP Hồ Chí Minh
304,268906,78.0,3.4760681930644104,3.3093055256451964,12.0,0,Hoàng Mai,Hà Nội
305,268905,78.0,3.4760681930644104,3.3093055256451964,12.0,0,Hoàng Mai,Hà Nội
306,268903,58.0,3.0,4.0,7.5,0,Gò Vấp,TP Hồ Chí Minh
307,268901,40.0,3.130136264689338,3.0006189689360463,6.4,0,Quận 11,TP Hồ Chí Minh
308,268897,126.0,3.907279683242444,3.708396347323191,165354402.83568084,0,Gò Vấp,TP Hồ Chí Minh
309,268889,60.0,3.0,2.0,1.08,0,Biên Hòa,Đồng Nai
310,268885,120.0,3.0,2.0,6.0,0,Gò Vấp,TP Hồ Chí Minh
311,268883,90.0,3.5853098550713587,3.406785490260745,1.85,0,Quận 12,TP Hồ Chí Minh
312,268881,64.0,3.0,2.0,1080.0,0,Vĩnh Cửu,Đồng Nai
313,268880,45.0,3.0,2.0,2.85,0,Liên Chiểu,Đà Nẵng
314,268870,77.0,5.0,3.0,165354402.83561036,1,Mê Linh,Hà Nội
315,268868,77.0,3.0,4.0,7.35,0,Quận 7,TP Hồ Chí Minh
316,268867,60.0,4.0,5.0,10.0,0,Cầu Giấy,Hà Nội
317,268863,57.07817945724229,2.0,2.0213200741968658,6300000.0,0,Thủ Đức,TP Hồ Chí Minh
318,268862,57.07817945724229,2.0,2.0213200741968658,6300000.0,0,Thủ Đức,TP Hồ Chí Minh
319,268851,63.045941948991825,3.0,3.0,6300000.0,1,Quận 9,TP Hồ Chí Minh
320,268850,90.0,2.0,1.0,0.000455,1,Hóc Môn,TP Hồ Chí Minh
321,268849,40.0,4.0,3.7574631430631666,3.5,0,Đống Đa,Hà Nội
322,268846,45.0,3.1756536236734183,3.04123562115476,7.5,0,Đống Đa,Hà Nội
323,268845,42.0,2.0,2.017724232910732,3.5,0,Hai Bà Trưng,Hà Nội
324,268844,75.0,3.4487576510304696,3.2849357361229954,3650.0,0,Từ Sơn,Bắc Ninh
325,268843,75.0,3.4487576510304696,3.2849357361229954,3650.0,0,Từ Sơn,Bắc Ninh
326,268842,30.0,3.0,3.0,3.6,0,Thanh Xuân,Hà Nội
327,268840,101.0,4.0,4.0,12.0,1,Lê Chân,Hải Phòng
328,268838,46.0,5.0,4.628751173057964,6.5,0,Long Biên,Hà Nội
329,268836,39.0,2.8460734429507935,3.4306490566927765,7900000000.0,0,Phú Nhuận,TP Hồ Chí Minh
330,268835,36.0,4.0,3.0,5.6,0,Phú Nhuận,TP Hồ Chí Minh
331,268833,100.0,3.6763445726584045,3.4880187953054866,15.0,0,Đông Anh,Hà Nội
332,268832,61.0,2.0,3.0,2.47,1,Tân Uyên,Bình Dương
333,268831,61.0,2.0,3.0,2.47,1,Tân Uyên,Bình Dương
334,268828,40.0,2.0,2.0,5.1,0,Bình Thạnh,TP Hồ Chí Minh
335,268827,44.0,2.0,2.0,4.3,0,Bình Thạnh,TP Hồ Chí Minh
336,268822,121.0,3.8675174807611707,3.658608734035074,9.0,0,Thủ Đức,TP Hồ Chí Minh
337,268820,40.0,4.0,5.0,14.3,1,Đống Đa,Hà Nội
338,268816,70.0,3.403240417587956,3.2443188838511956,41.9,1,Đống Đa,Hà Nội
339,268814,28.0,2.0,2.0,2.9,1,Tân Bình,TP Hồ Chí Minh
340,268772,45.0,7.0,6.368692736176104,1.5e-05,0,Hai Bà Trưng,Hà Nội
341,268771,96.0,3.0,2.0,950.0,0,Vĩnh Cửu,Đồng Nai
342,268765,17.0,2.915001256554875,2.8229533302852063,165354402.83552393,0,Quận 11,TP Hồ Chí Minh
343,268764,200.0,4.586691752705463,4.300351839097411,26.5,1,Bình Tân,TP Hồ Chí Minh
344,268761,80.0,6.0,6.0,18.0,0,Quận 2,TP Hồ Chí Minh
345,268756,384.0,6.261730564432684,5.7950446389723975,35.0,0,Bình Tân,TP Hồ Chí Minh
346,268755,100.0,3.0,2.0,3.8,0,Biên Hòa,Đồng Nai
347,268753,110.0,2.0,1.0,5.5,1,Ninh Sơn,Ninh Thuận
348,268751,56.0,3.2757918135887523,3.130592255796333,5.6,1,Bình Tân,TP Hồ Chí Minh
349,268749,60.0,3.31220570077184,3.1630855775779594,6.6,1,Bình Tân,TP Hồ Chí Minh
350,268748,90.0,4.0,4.0,6.1,0,Tân Phú,TP Hồ Chí Minh
351,268747,100.0,3.670589416326143,3.497189756103121,165354402.8356434,1,Thanh Xuân,Hà Nội
352,268746,81.0,3.0,2.0,0.00085,0,Biên Hòa,Đồng Nai
353,268741,40.0,2.0,2.0173189260018263,5.1,0,Tân Phú,TP Hồ Chí Minh
354,268740,61.0,4.0,4.0,5.5,0,Bình Thạnh,TP Hồ Chí Minh
355,268736,22.0,3.0,4.0,4.0,1,Bình Tân,TP Hồ Chí Minh
356,268735,38.0,2.0,2.0169136187585135,2.8,0,Quận 11,TP Hồ Chí Minh
357,268734,45.0,3.0,4.0,3.85,1,Hai Bà Trưng,Hà Nội
358,268733,33.0,3.0,3.0,3.28,1,Hai Bà Trưng,Hà Nội
359,268731,61.52953852301353,3.0,4.0,4.6,1,Cầu Giấy,Hà Nội
360,268730,38.0,3.0,3.0,4.4,1,Bình Thạnh,TP Hồ Chí Minh
361,268728,65.0,3.357723059815089,3.203702229702388,6.0,0,Cầu Giấy,Hà Nội
362,268717,80.0,4.0,4.0,8.2,0,Bình Thạnh,TP Hồ Chí Minh
363,268716,32.0,4.0,4.0,5.5,0,Gò Vấp,TP Hồ Chí Minh
364,268715,100.0,3.0,3.0,0.00085,0,Hóc Môn,TP Hồ Chí Minh
365,268708,42.0,2.0,2.0,5.7,0,Bình Thạnh,TP Hồ Chí Minh
366,268705,44.0,3.0,2.0,5.5,0,Bình Thạnh,TP Hồ Chí Minh
367,268704,65.0,3.3577230599229844,3.2037022295304545,2.9,0,Ngũ Hành Sơn,Đà Nẵng
368,268701,90.0,5.0,4.0,14.0,1,Hai Bà Trưng,Hà Nội
369,268700,30.0,3.0333463900130253,2.9285566258952413,165354402.83554265,0,Quận 3,TP Hồ Chí Minh
370,268686,38.0,2.0,2.0,3.7,1,Gò Vấp,TP Hồ Chí Minh
371,268684,45.0,3.0,3.0,4.4,1,Bình Thạnh,TP Hồ Chí Minh
372,268681,45.0,2.0,2.0,3.9,1,Tân Phú,TP Hồ Chí Minh
373,268680,51.0,2.0,2.0,3.9,1,Tân Phú,TP Hồ Chí Minh
374,268677,50.0,4.0,5.0,12.7,0,Gò Vấp,TP Hồ Chí Minh
375,268675,160.0,4.2225528805787444,3.9754186217525747,25.0,1,Đống Đa,Hà Nội
376,268672,48.0,3.0,3.0,4.5,0,Cà Mau,Cà Mau
377,268669,128.0,4.0,5.0,7.4,1,Gò Vấp,TP Hồ Chí Minh
378,268667,76.0,3.0,2.0,1080.0,0,Vĩnh Cửu,Đồng Nai
379,268666,64.86492273595691,3.3564933876982397,3.2026049525359706,7.5,1,Bình Tân,TP Hồ Chí Minh
380,268665,75.0,3.4487576510304696,3.2849357361229954,3650.0,0,Từ Sơn,Bắc Ninh
381,268663,85.0,3.539792495918474,3.366168838311024,5.6,1,Bình Tân,TP Hồ Chí Minh
382,268661,48.0,4.0,3.0,3.15,0,Hồng Bàng,Hải Phòng
383,268659,44.0,3.1665501520057284,3.033112290505251,3.57,0,Bình Tân,TP Hồ Chí Minh
384,268658,40.0,3.130136264750247,3.000618968838987,4.65,1,Bình Tân,TP Hồ Chí Minh
385,268657,60.0,3.0,4.0,165354402.83558586,0,Liên Chiểu,Đà Nẵng
386,268656,48.0,3.0,4.0,4.8,1,Bình Tân,TP Hồ Chí Minh
387,268654,61.0,3.3213091726285207,3.171208907926307,5.1,1,Bình Tân,TP Hồ Chí Minh
388,268653,52.0,4.0,4.0,3.2,0,Thuận An,Bình Dương
389,268648,18.0,4.0,3.7530047657275762,5.5,1,Bình Tân,TP Hồ Chí Minh
390,268647,56.0,2.0,3.0,2.2,0,Bình Tân,TP Hồ Chí Minh
391,268646,80.0,2.0,2.0,4.5,0,Bình Tân,TP Hồ Chí Minh
392,268644,50.0,2.0,2.0,165354402.83557132,0,Quận 10,TP Hồ Chí Minh
393,268643,52.0,3.2393778169300775,3.098099108466322,3150.0,0,Hà Đông,Hà Nội
394,268639,105.0,4.0,5.0,9.8,0,Gò Vấp,TP Hồ Chí Minh
395,268638,115.0,5.0,2.0,8.0,1,Gò Vấp,TP Hồ Chí Minh
396,268637,48.0,3.0,2.0,6.2,1,Sơn Trà,Đà Nẵng
397,268632,36.0,4.0,5.0,5.9,0,Hồng Bàng,Hải Phòng
398,268623,68.08864216957053,1.6564454932106152,1.0,3.4,0,Long Biên,Hà Nội
399,268621,64.86492273298764,3.3564933877408194,3.2026049524009257,5.5,0,Tân Bình,TP Hồ Chí Minh
400,268620,78.0,4.0,4.0,13.2,1,Hồng Bàng,Hải Phòng
401,268619,56.0,2.0,2.0,4700000.0,0,Thủ Đức,TP Hồ Chí Minh
402,268618,36.0,3.09372237757412,2.968125647046268,3.45,1,Bình Tân,TP Hồ Chí Minh
403,268617,50.0,3.2211709827653943,3.0818522732015405,5.5,1,Bình Tân,TP Hồ Chí Minh
404,268616,106.0,3.0,2.0,4900000.0,0,Quận 9,TP Hồ Chí Minh
405,268613,36.0,3.09372237757238,2.968125647049041,3.5,1,Bình Tân,TP Hồ Chí Minh
406,268612,50.0,3.221170982751472,3.081852273223725,5.9,1,Bình Tân,TP Hồ Chí Minh
407,268609,35.0,2.0,3.0,3.88,0,Bình Thạnh,TP Hồ Chí Minh
408,268608,65.0,3.0,3.0,2.7,1,Bình Chánh,TP Hồ Chí Minh
409,268600,42.0,2.0,2.0,3.2,1,Tân Phú,TP Hồ Chí Minh
410,268599,20.0,2.9480668287356138,2.838152360088921,2.5,0,Quận 11,TP Hồ Chí Minh
411,268598,30.0,2.0,2.0,4.1,0,Tân Phú,TP Hồ Chí Minh
412,268596,40.0,2.9595918578527947,3.2723850129939773,4900000000.0,0,Tân Bình,TP Hồ Chí Minh
413,268595,60.0,4.0,3.0,10.3,0,Đống Đa,Hà Nội
414,268594,51.0,4.0,6.0,12.8,0,Đống Đa,Hà Nội
415,268592,120.0,3.8584140092333974,3.6504854031626066,1.05,0,Tân Uyên,Bình Dương
416,268588,32.0,1.0,2.0,3.05,0,Bình Tân,TP Hồ Chí Minh
417,268583,68.7947370802533,4.0,3.0,3260.0,0,Phú Nhuận,TP Hồ Chí Minh
418,268582,120.0,3.8584140090228276,3.650485403498155,7.1,0,Từ Sơn,Bắc Ninh
419,268579,33.0,3.066411962178103,2.9437556557239133,2.95,1,Quận 11,TP Hồ Chí Minh
420,268577,60.0,4.0,4.0,3.3,0,Thuận An,Bình Dương
421,268576,35.0,3.0,4.0,4.55,0,Cầu Giấy,Hà Nội
422,268575,53.0,1.0,1.0,4.3,0,Tân Phú,TP Hồ Chí Minh
423,268574,72.0,3.0,3.0,5.2,1,Quận 12,TP Hồ Chí Minh
424,268573,26.0,2.996932502795133,2.896063304169077,165354402.8355369,0,Quận 11,TP Hồ Chí Minh
425,268571,40.0,3.0,2.0,3000000.0,0,Quận 8,TP Hồ Chí Minh
426,268570,58.0,2.0,2.0,5.5,1,Tân Phú,TP Hồ Chí Minh
427,268567,60.0,3.0,2.0,5.0,1,Gò Vấp,TP Hồ Chí Minh
428,268566,35.0,2.0,2.0,3.5,0,Bình Thạnh,TP Hồ Chí Minh
429,268565,43.0,3.157446527183593,3.024989203910525,4400.0,0,Hà Đông,Hà Nội
430,268564,100.0,5.0,6.0,3.9,1,Bình Thạnh,TP Hồ Chí Minh
431,268563,132.0,6.0,4.0,3.6,1,Phú Nhuận,TP Hồ Chí Minh
432,268562,42.0,3.0,1.0,4.6,0,Gò Vấp,TP Hồ Chí Minh
433,268559,30.0,3.0391015466306843,2.919385664642821,6.8,0,Nam Từ Liêm,Hà Nội
434,268558,52.0,3.2336227697114337,3.1072698953891464,165354402.83557433,0,Nam Từ Liêm,Hà Nội
435,268557,39.0,3.121032792846579,2.9924956385655133,7.5,0,Bắc Từ Liêm,Hà Nội
436,268556,33.0,3.0606568054264445,2.9529266171898647,165354402.83554697,0,Bắc Từ Liêm,Hà Nội
437,268550,108.0,3.0,2.0,11.2,0,Bình Thạnh,TP Hồ Chí Minh
438,268549,38.0,2.0,2.0,2.7,0,Gò Vấp,TP Hồ Chí Minh
439,268544,26.0,2.0,2.0,2.3,0,Bình Tân,TP Hồ Chí Minh
440,268543,60.0,2.0,2.0,4.65,1,Tân Phú,TP Hồ Chí Minh
441,268542,96.0,3.6399306859625584,3.455525472747431,0.00082,0,Vĩnh Cửu,Đồng Nai
442,268541,20.0,2.9479919981134066,2.8382716042350586,2150000.0,0,Thủ Đức,TP Hồ Chí Minh
443,268539,42.0,4.0,3.0,6.8e-06,0,Thanh Xuân,Hà Nội
444,268535,70.0,2.0,2.0,0.0006,1,Hóc Môn,TP Hồ Chí Minh
445,268534,46.0,3.0,3.0,2.45,0,Thuận An,Bình Dương
446,268533,48.0,6.0,5.0,4.8,1,Long Biên,Hà Nội
447,268524,45.0,4.0,5.0,6.3,0,Thanh Xuân,Hà Nội
448,268512,71.0,3.4123438903112806,3.252442212818527,15.5,0,Gia Lâm,Hà Nội
449,268511,36.0,4.0,5.0,5.5,1,Đống Đa,Hà Nội
450,268510,41.0,3.0,2.0,5.2,1,Bình Tân,TP Hồ Chí Minh
451,268509,26.0,3.0,4.0,3.8,1,Thanh Xuân,Hà Nội
452,268508,66.0,3.3668265315325496,3.2118255602725854,8.5,0,Tân Bình,TP Hồ Chí Minh
453,268507,30.0,3.0,4.0,3.5,0,Cầu Giấy,Hà Nội
454,268506,100.0,3.0,2.0,4.8,1,Bình Tân,TP Hồ Chí Minh
455,268505,47.0,5.0,4.0,4.6,0,Hai Bà Trưng,Hà Nội
456,268503,50.0,4.0,3.0,5.15,1,Nam Từ Liêm,Hà Nội
457,268502,33.0,2.0,2.0300787139923164,165354402.8355469,0,Bắc Từ Liêm,Hà Nội
